index,Location1,Tournament,Date,Court,Surface,Round,Best of,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,P1_1,P2_1,P1_2,P2_2,P1_3,P2_3,P1_4,P2_4,P1_5,P2_5,P1_sets,P2_sets,year,month,set_win_pct,P1_games,P2_games,games_count,game_win_pct,p1_id,p2_id,location_id,month_id,round_id,indoor,outdoor,grass,clay,hard,carpet,bestof3,bestof5,match_last_night,games_last_night,match_win,pred_set_win
39732,"geneva,switzerland",Geneva Open,2018-05-20,Outdoor,Clay,1st Round,3,Seppi A.,Cecchinato M.,51.0,72.0,1020.0,806.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,13.0,9.0,22.0,0.5909090909090909,805,135,35,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.38763948138055593
39733,"rome, italy",Internazionali BNL d'Italia,2018-05-20,Outdoor,Clay,The Final,3,Zverev A.,Nadal R.,3.0,2.0,6015.0,7950.0,1.0,6.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,10.0,13.0,23.0,0.43478260869565216,999,638,71,4,7,0,1,0,1,0,0,1,0,1,25.0,0,0.5939433406646535
39734,"geneva,switzerland",Geneva Open,2018-05-21,Outdoor,Clay,1st Round,3,Istomin D.,Donaldson J.,98.0,57.0,622.0,910.0,7.0,5.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,11.0,17.0,28.0,0.3928571428571429,397,218,35,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.4002251666264541
39735,"geneva,switzerland",Geneva Open,2018-05-21,Outdoor,Clay,1st Round,3,Donaldson J.,Istomin D.,57.0,98.0,910.0,622.0,5.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,17.0,11.0,28.0,0.6071428571428571,218,397,35,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.4690689358003848
39736,"lyon, france",Lyon Open,2018-05-21,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Mannarino A.,71.0,27.0,820.0,1535.0,6.0,3.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,16.0,10.0,26.0,0.6153846153846154,286,554,48,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.3963298199431262
39737,"lyon, france",Lyon Open,2018-05-21,Outdoor,Clay,1st Round,3,Monfils G.,Marterer M.,38.0,69.0,1220.0,821.0,6.0,2.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,14.0,14.0,28.0,0.5,615,564,48,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.38022828648485935
39738,"geneva,switzerland",Geneva Open,2018-05-21,Outdoor,Clay,1st Round,3,Harrison R.,Tiafoe F.,56.0,61.0,920.0,883.0,6.0,3.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,16.0,16.0,32.0,0.5,365,882,35,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.4336286760579665
39739,"geneva,switzerland",Geneva Open,2018-05-21,Outdoor,Clay,1st Round,3,Karlovic I.,Gojowczyk P.,93.0,49.0,665.0,1045.0,6.0,7.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,18.0,18.0,36.0,0.5,426,312,35,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.4734616721879936
39740,"lyon, france",Lyon Open,2018-05-21,Outdoor,Clay,1st Round,3,Marterer M.,Monfils G.,69.0,38.0,821.0,1220.0,2.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,14.0,14.0,28.0,0.5,564,615,48,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.32775021167439017
39741,"geneva,switzerland",Geneva Open,2018-05-21,Outdoor,Clay,1st Round,3,Tiafoe F.,Harrison R.,61.0,56.0,883.0,920.0,3.0,6.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,16.0,16.0,32.0,0.5,882,365,35,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.5646564060988188
39742,"geneva,switzerland",Geneva Open,2018-05-21,Outdoor,Clay,1st Round,3,Gojowczyk P.,Karlovic I.,49.0,93.0,1045.0,665.0,7.0,6.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,18.0,18.0,36.0,0.5,312,426,35,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.36341681637253415
39743,"lyon, france",Lyon Open,2018-05-21,Outdoor,Clay,1st Round,3,Mannarino A.,Garcia-Lopez G.,27.0,71.0,1535.0,820.0,3.0,6.0,6.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,10.0,16.0,26.0,0.38461538461538464,554,286,48,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.3807787212904308
39744,"geneva,switzerland",Geneva Open,2018-05-22,Outdoor,Clay,2nd Round,3,Ferrer D.,Gojowczyk P.,42.0,49.0,1190.0,1045.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,6.0,12.0,18.0,0.3333333333333333,261,312,35,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.4212132531897781
39745,"geneva,switzerland",Geneva Open,2018-05-22,Outdoor,Clay,1st Round,3,Copil M.,Johnson S.,95.0,47.0,662.0,1065.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,9.0,13.0,22.0,0.4090909090909091,158,412,35,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.3915723230261945
39746,"geneva,switzerland",Geneva Open,2018-05-22,Outdoor,Clay,2nd Round,3,Gojowczyk P.,Ferrer D.,49.0,42.0,1045.0,1190.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,6.0,18.0,0.6666666666666666,312,261,35,4,1,0,1,0,1,0,0,1,0,1,36.0,1,0.9981320031775532
39747,"geneva,switzerland",Geneva Open,2018-05-22,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Fucsovics M.,36.0,60.0,1260.0,884.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,3.0,12.0,15.0,0.2,728,275,35,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.5121327815711841
39748,"geneva,switzerland",Geneva Open,2018-05-22,Outdoor,Clay,1st Round,3,Johnson S.,Copil M.,47.0,95.0,1065.0,662.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,13.0,9.0,22.0,0.5909090909090909,412,158,35,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.34928597894646074
39749,"geneva,switzerland",Geneva Open,2018-05-22,Outdoor,Clay,1st Round,3,Fucsovics M.,Ramos-Vinolas A.,60.0,36.0,884.0,1260.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,3.0,15.0,0.8,275,728,35,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.4068595758628182
39750,"lyon, france",Lyon Open,2018-05-22,Outdoor,Clay,2nd Round,3,Thiem D.,Carballes Baena R.,8.0,77.0,3195.0,742.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,6.0,18.0,0.6666666666666666,879,128,48,4,1,0,1,0,1,0,0,1,0,0,0.0,1,0.6378031668251607
39751,"lyon, france",Lyon Open,2018-05-22,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Thiem D.,77.0,8.0,742.0,3195.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,6.0,12.0,18.0,0.3333333333333333,128,879,48,4,1,0,1,0,1,0,0,1,0,1,35.0,0,0.8848447039645293
39752,"lyon, france",Lyon Open,2018-05-22,Outdoor,Clay,1st Round,3,Ebden M.,Fritz T.,73.0,70.0,794.0,820.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,6.0,12.0,18.0,0.3333333333333333,231,274,48,4,0,0,1,0,1,0,0,1,0,0,0.0,0,0.38870441998999017
39753,"lyon, france",Lyon Open,2018-05-22,Outdoor,Clay,1st Round,3,Fritz T.,Ebden M.,70.0,73.0,820.0,794.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,6.0,18.0,0.6666666666666666,274,231,48,4,0,0,1,0,1,0,0,1,0,0,0.0,1,0.4185873252671259
39754,"geneva,switzerland",Geneva Open,2018-05-23,Outdoor,Clay,2nd Round,3,Tiafoe F.,Fucsovics M.,61.0,60.0,883.0,884.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,10.0,13.0,23.0,0.43478260869565216,882,275,35,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.5646564060988188
39755,"geneva,switzerland",Geneva Open,2018-05-23,Outdoor,Clay,2nd Round,3,Donaldson J.,Wawrinka S.,57.0,25.0,910.0,1605.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,7.0,12.0,19.0,0.3684210526315789,218,953,35,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.4690689358003848
39756,"geneva,switzerland",Geneva Open,2018-05-23,Outdoor,Clay,2nd Round,3,Basic M.,Sandgren T.,82.0,55.0,697.0,923.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,5.0,12.0,17.0,0.29411764705882354,54,784,35,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.39315240414482067
39757,"geneva,switzerland",Geneva Open,2018-05-23,Outdoor,Clay,2nd Round,3,Wawrinka S.,Donaldson J.,25.0,57.0,1605.0,910.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,7.0,19.0,0.631578947368421,953,218,35,4,1,0,1,0,1,0,0,1,0,0,0.0,1,0.46064969453868254
39758,"geneva,switzerland",Geneva Open,2018-05-23,Outdoor,Clay,2nd Round,3,Fucsovics M.,Tiafoe F.,60.0,61.0,884.0,883.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,13.0,10.0,23.0,0.5652173913043478,275,882,35,4,1,0,1,0,1,0,0,1,0,1,15.0,1,0.8735104850339702
39759,"lyon, france",Lyon Open,2018-05-23,Outdoor,Clay,2nd Round,3,Albot R.,Isner J.,97.0,10.0,626.0,2955.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,9.0,13.0,22.0,0.4090909090909091,6,395,48,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.4557491873169715
39760,"lyon, france",Lyon Open,2018-05-23,Outdoor,Clay,2nd Round,3,Isner J.,Albot R.,10.0,97.0,2955.0,626.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,13.0,9.0,22.0,0.5909090909090909,395,6,48,4,1,0,1,0,1,0,0,1,0,0,0.0,1,0.3856965658419622
39761,"lyon, france",Lyon Open,2018-05-23,Outdoor,Clay,2nd Round,3,Fritz T.,Sock J.,70.0,15.0,820.0,2110.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,13.0,8.0,21.0,0.6190476190476191,274,840,48,4,1,0,1,0,1,0,0,1,0,1,18.0,1,0.11501221273940565
39762,"lyon, france",Lyon Open,2018-05-23,Outdoor,Clay,2nd Round,3,Sock J.,Fritz T.,15.0,70.0,2110.0,820.0,6.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,8.0,13.0,21.0,0.3809523809523809,840,274,48,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.4291017367050348
39763,"geneva,switzerland",Geneva Open,2018-05-23,Outdoor,Clay,2nd Round,3,Sandgren T.,Basic M.,55.0,82.0,923.0,697.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,5.0,17.0,0.7058823529411765,784,54,35,4,1,0,1,0,1,0,0,1,0,0,0.0,1,0.4530015920694401
39764,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Fognini F.,Sandgren T.,19.0,55.0,1895.0,923.0,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,14.0,12.0,26.0,0.5384615384615384,270,784,35,4,4,0,1,0,1,0,0,1,0,1,29.0,1,0.49817000285539653
39765,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Johnson S.,Pella G.,47.0,81.0,1065.0,700.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,7.0,19.0,0.631578947368421,412,691,35,4,4,0,1,0,1,0,0,1,0,0,0.0,1,0.34928597894646074
39766,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Fucsovics M.,Wawrinka S.,60.0,25.0,884.0,1605.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,4.0,16.0,0.75,275,953,35,4,4,0,1,0,1,0,0,1,0,1,23.0,1,1.1772033749871214
39767,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Gojowczyk P.,Seppi A.,49.0,51.0,1045.0,1020.0,6.0,3.0,6.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,18.0,13.0,31.0,0.5806451612903226,312,805,35,4,4,0,1,0,1,0,0,1,0,0,0.0,1,0.36341681637253415
39768,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Johnson S.,Pella G.,47.0,81.0,1065.0,700.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,7.0,19.0,0.631578947368421,412,691,35,4,4,0,1,0,1,0,0,1,0,0,0.0,1,0.34928597894646074
39769,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,2nd Round,3,Pella G.,Querrey S.,81.0,13.0,700.0,2140.0,7.0,5.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,20.0,18.0,38.0,0.5263157894736842,691,714,35,4,1,0,1,0,1,0,0,1,0,0,0.0,1,0.36502653556723935
39770,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,2nd Round,3,Pella G.,Querrey S.,81.0,13.0,700.0,2140.0,7.0,5.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,20.0,18.0,38.0,0.5263157894736842,691,714,35,4,1,0,1,0,1,0,0,1,0,0,0.0,1,0.36502653556723935
39771,"lyon, france",Lyon Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Simon G.,Kukushkin M.,75.0,91.0,765.0,669.0,4.0,6.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,17.0,16.0,33.0,0.5151515151515151,823,485,48,4,4,0,1,0,1,0,0,1,0,1,21.0,1,0.32198670512949223
39772,"lyon, france",Lyon Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Fritz T.,68.0,70.0,824.0,820.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,13.0,6.0,19.0,0.6842105263157895,501,274,48,4,4,0,1,0,1,0,0,1,0,1,22.0,1,0.38243079576205663
39773,"lyon, france",Lyon Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Fritz T.,Lajovic D.,70.0,68.0,820.0,824.0,5.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,6.0,13.0,19.0,0.3157894736842105,274,501,48,4,4,0,1,0,1,0,0,1,0,1,21.0,0,0.06386336439987383
39774,"lyon, france",Lyon Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Kukushkin M.,Simon G.,91.0,75.0,669.0,765.0,6.0,4.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,16.0,17.0,33.0,0.4848484848484849,485,823,48,4,4,0,1,0,1,0,0,1,0,1,17.0,0,0.1506393268290262
39775,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,2nd Round,3,Querrey S.,Pella G.,13.0,81.0,2140.0,700.0,5.0,7.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,18.0,20.0,38.0,0.4736842105263158,714,691,35,4,1,0,1,0,1,0,0,1,0,0,0.0,0,0.45279847463383
39776,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Sandgren T.,Fognini F.,55.0,19.0,923.0,1895.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,12.0,14.0,26.0,0.4615384615384616,784,270,35,4,4,0,1,0,1,0,0,1,0,1,17.0,0,-0.1334394002510118
39777,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Pella G.,Johnson S.,81.0,47.0,700.0,1065.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,7.0,12.0,19.0,0.3684210526315789,691,412,35,4,4,0,1,0,1,0,0,1,0,0,0.0,0,0.36502653556723935
39778,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Pella G.,Johnson S.,81.0,47.0,700.0,1065.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,7.0,12.0,19.0,0.3684210526315789,691,412,35,4,4,0,1,0,1,0,0,1,0,0,0.0,0,0.36502653556723935
39779,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Fucsovics M.,25.0,60.0,1605.0,884.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,4.0,12.0,16.0,0.25,953,275,35,4,4,0,1,0,1,0,0,1,0,1,19.0,0,0.4351709280630207
39780,"geneva,switzerland",Geneva Open,2018-05-24,Outdoor,Clay,Quarterfinals,3,Seppi A.,Gojowczyk P.,51.0,49.0,1020.0,1045.0,3.0,6.0,7.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,13.0,18.0,31.0,0.41935483870967744,805,312,35,4,4,0,1,0,1,0,0,1,0,1,21.0,0,0.23875313490527578
39781,"geneva,switzerland",Geneva Open,2018-05-25,Outdoor,Clay,Semifinals,3,Gojowczyk P.,Fognini F.,49.0,19.0,1045.0,1895.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,8.0,20.0,0.6,312,270,35,4,6,0,1,0,1,0,0,1,0,1,31.0,1,0.8956717383415199
39782,"geneva,switzerland",Geneva Open,2018-05-25,Outdoor,Clay,Semifinals,3,Fucsovics M.,Johnson S.,60.0,47.0,884.0,1065.0,2.0,6.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,14.0,11.0,25.0,0.56,275,412,35,4,6,0,1,0,1,0,0,1,0,1,16.0,1,0.9114720962781135
39783,"lyon, france",Lyon Open,2018-05-25,Outdoor,Clay,Quarterfinals,3,Thiem D.,Garcia-Lopez G.,8.0,71.0,3195.0,820.0,6.0,7.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,19.0,17.0,36.0,0.5277777777777778,879,286,48,4,4,0,1,0,1,0,0,1,0,0,0.0,1,0.6378031668251607
39784,"geneva,switzerland",Geneva Open,2018-05-25,Outdoor,Clay,Semifinals,3,Fognini F.,Gojowczyk P.,19.0,49.0,1895.0,1045.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,8.0,12.0,20.0,0.4,270,312,35,4,6,0,1,0,1,0,0,1,0,1,26.0,0,0.49372295317644266
39785,"geneva,switzerland",Geneva Open,2018-05-25,Outdoor,Clay,Semifinals,3,Johnson S.,Fucsovics M.,47.0,60.0,1065.0,884.0,6.0,2.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,11.0,14.0,25.0,0.44,412,275,35,4,6,0,1,0,1,0,0,1,0,1,19.0,0,0.4943682367076706
39786,"lyon, france",Lyon Open,2018-05-25,Outdoor,Clay,Quarterfinals,3,Garcia-Lopez G.,Thiem D.,71.0,8.0,820.0,3195.0,7.0,6.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,17.0,19.0,36.0,0.4722222222222222,286,879,48,4,4,0,1,0,1,0,0,1,0,0,0.0,0,0.3963298199431262
39787,"lyon, france",Lyon Open,2018-05-25,Outdoor,Clay,Semifinals,3,Lajovic D.,Thiem D.,68.0,8.0,824.0,3195.0,4.0,6.0,7.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,15.0,17.0,32.0,0.46875,501,879,48,4,6,0,1,0,1,0,0,1,0,1,19.0,0,0.38942152409762476
39788,"lyon, france",Lyon Open,2018-05-25,Outdoor,Clay,Semifinals,3,Thiem D.,Lajovic D.,8.0,68.0,3195.0,824.0,6.0,4.0,5.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,17.0,15.0,32.0,0.53125,879,501,48,4,6,0,1,0,1,0,0,1,0,0,0.0,1,0.6378031668251607
39789,"lyon, france",Lyon Open,2018-05-25,Outdoor,Clay,Semifinals,3,Thiem D.,Lajovic D.,8.0,68.0,3195.0,824.0,6.0,4.0,5.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,17.0,15.0,32.0,0.53125,879,501,48,4,6,0,1,0,1,0,0,1,0,0,0.0,1,0.6378031668251607
39790,"lyon, france",Lyon Open,2018-05-25,Outdoor,Clay,Quarterfinals,3,Thiem D.,Garcia-Lopez G.,8.0,71.0,3195.0,820.0,6.0,7.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,19.0,17.0,36.0,0.5277777777777778,879,286,48,4,4,0,1,0,1,0,0,1,0,0,0.0,1,0.6378031668251607
39791,"geneva,switzerland",Geneva Open,2018-05-26,Outdoor,Clay,The Final,3,Gojowczyk P.,Fucsovics M.,49.0,60.0,1045.0,884.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,5,0.0,4.0,12.0,16.0,0.25,312,275,35,4,7,0,1,0,1,0,0,1,0,1,20.0,0,0.6717826067139668
39792,"lyon, france",Lyon Open,2018-05-26,Outdoor,Clay,The Final,3,Thiem D.,Simon G.,8.0,75.0,3195.0,765.0,3.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,5,0.6666666666666666,16.0,13.0,29.0,0.5517241379310345,879,823,48,4,7,0,1,0,1,0,0,1,0,1,32.0,1,0.6188395979803243
39793,"lyon, france",Lyon Open,2018-05-26,Outdoor,Clay,The Final,3,Simon G.,Thiem D.,75.0,8.0,765.0,3195.0,6.0,3.0,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,5,0.3333333333333333,13.0,16.0,29.0,0.4482758620689655,823,879,48,4,7,0,1,0,1,0,0,1,0,1,20.0,0,0.32711879379754066
39794,"geneva,switzerland",Geneva Open,2018-05-26,Outdoor,Clay,The Final,3,Fucsovics M.,Gojowczyk P.,60.0,49.0,884.0,1045.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,5,1.0,12.0,4.0,16.0,0.75,275,312,35,4,7,0,1,0,1,0,0,1,0,1,25.0,1,1.2531265974754084
39795,"paris, france",French Open,2018-05-27,Outdoor,Clay,1st Round,5,Medvedev D.,Pouille L.,53.0,16.0,974.0,2030.0,2.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2018,5,0.0,9.0,18.0,27.0,0.3333333333333333,587,707,68,4,0,0,1,0,1,0,0,0,1,0,0.0,0,0.39905111908599633
39796,"paris, france",French Open,2018-05-27,Outdoor,Clay,1st Round,5,Haase R.,Goffin D.,44.0,9.0,1155.0,3020.0,6.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,0.0,6.0,2.0,3.0,2018,5,0.4,17.0,26.0,43.0,0.3953488372093023,351,310,68,4,0,0,1,0,1,0,0,0,1,0,0.0,0,0.4178332930059141
39797,"paris, france",French Open,2018-05-27,Outdoor,Clay,1st Round,5,Pouille L.,Medvedev D.,16.0,53.0,2030.0,974.0,6.0,2.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2018,5,1.0,18.0,9.0,27.0,0.6666666666666666,707,587,68,4,0,0,1,0,1,0,0,0,1,0,0.0,1,0.4807264933441883
39798,"paris, france",French Open,2018-05-27,Outdoor,Clay,1st Round,5,Donaldson J.,Jarry N.,57.0,61.0,910.0,888.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,2018,5,0.6,25.0,22.0,47.0,0.5319148936170213,218,404,68,4,0,0,1,0,1,0,0,0,1,0,0.0,1,0.4690689358003848
39799,"paris, france",French Open,2018-05-27,Outdoor,Clay,1st Round,5,Goffin D.,Haase R.,9.0,44.0,3020.0,1155.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,0.0,3.0,2.0,2018,5,0.6,26.0,17.0,43.0,0.6046511627906976,310,351,68,4,0,0,1,0,1,0,0,0,1,0,0.0,1,0.45799430635704547
39800,"paris, france",French Open,2018-05-27,Outdoor,Clay,1st Round,5,Jarry N.,Donaldson J.,61.0,57.0,888.0,910.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,6.0,4.0,6.0,2.0,3.0,2018,5,0.4,22.0,25.0,47.0,0.4680851063829787,404,218,68,4,0,0,1,0,1,0,0,0,1,0,0.0,0,0.44443373383766216
